,Vehicle_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Class,v_Vel,v_Acc,Preceding,Space_Headway,Time_Headway,Location,Relative_Time,Preceding_Vehicle_Class,Rear_to_Front_Space_Headway,v_Class_Name,Vehicle_combination
689085,242,1118847989600,64.674,675.748,6451537.091,1872889.541,5.0292,2,16.279367999999998,1.41732,239,21.131784,1.3,us-101,1117684970501,Car,16.102584,Car,Car-Car
689433,246,1118848004500,54.62,1440.703,6452119.872,1872393.267,4.4196,2,14.761464,-0.493776,242,25.48128,1.73,us-101,1117684985401,Car,20.45208,Car,Car-Car
690568,242,1118848006100,53.915,1596.043,6452237.175,1872291.28,5.0292,2,13.7922,2.8072080000000006,239,28.965144,2.1,us-101,1117684987001,Car,23.935944000000003,Car,Car-Car
693121,242,1118847058100,17.669,878.809,6451751.023,1872764.144,5.486400000000001,2,12.192,0.0,234,32.930592000000004,2.7,us-101,1117684039001,Car,28.663392000000005,Car,Car-Car
694863,242,1118847039700,14.481,133.601,6451205.459,1873273.524,5.486400000000001,2,9.144,0.0,234,17.446752,1.91,us-101,1117684020601,Car,13.179552,Car,Car-Car
695358,248,1118848942700,54.706,1579.599,6452228.13,1872298.102,5.0292,2,6.891528,-0.789432,242,18.45564,2.68,us-101,1117685923601,Car,13.42644,Car,Car-Car
696766,242,1118848001800,54.061,1392.146,6452083.674,1872425.505,5.0292,2,16.8402,-3.41376,239,23.521416,1.4,us-101,1117684982701,Car,18.492216000000003,Car,Car-Car
698911,248,1118848904800,51.512,1062.374,6451841.026,1872640.79,5.0292,2,6.376416000000001,-2.0817840000000003,242,13.072872,2.05,us-101,1117685885701,Car,8.043672,Car,Car-Car
699644,250,1118847048100,19.68,392.945,6451386.77,1873086.32,4.8768,2,12.652248,0.0,242,11.237976,0.89,us-101,1117684029001,Car,6.208775999999999,Car,Car-Car
701133,248,1118848921000,54.067,1317.199,6452031.14,1872471.327,5.0292,2,6.092952,0.036576,242,16.770096000000002,2.75,us-101,1117685901901,Car,11.740896000000005,Car,Car-Car
702166,242,1118848935100,52.575,1514.06,6452180.307,1872342.999,4.572,2,3.9624,0.0,2000,20.58924,5.2,us-101,1117685916001,Car,15.56004,Car,Car-Car
703218,250,1118847066200,22.153,1130.677,6451938.022,1872595.23,4.8768,2,10.668,0.0,242,10.884408,1.02,us-101,1117684047101,Car,5.855208,Car,Car-Car
703353,242,1118847987800,67.69,577.114,6451461.228,1872953.308,5.0292,2,16.221456,0.341376,0,0.0,0.0,us-101,1117684968701,,,Car,
704914,250,1118847065400,22.111,1102.677,6451916.938,1872613.654,4.8768,2,10.668,0.0,242,10.83564,1.02,us-101,1117684046301,Car,5.806439999999999,Car,Car-Car
707917,242,1118848957600,53.712,2194.401,6452700.38,1871898.952,4.572,2,13.371576,0.0,0,0.0,0.0,us-101,1117685938501,,,Car,
708473,242,1118848954200,53.319,2040.686,6452579.383,1871996.391,4.572,2,13.795248,0.0,0,0.0,0.0,us-101,1117685935101,,,Car,
708475,242,1118848001200,55.233,1357.177,6452056.463,1872447.629,5.0292,2,17.885664000000002,0.923544,239,24.027384,1.34,us-101,1117684982101,Car,18.998184,Car,Car-Car
709573,242,1118848891200,62.699,652.264,6451524.696,1872903.244,4.572,2,12.975336,-2.228088,0,0.0,0.0,us-101,1117685872101,,,Car,
711471,248,1118848902700,51.736,1009.903,6451801.345,1872675.031,5.0292,2,8.476488,-2.051304,242,15.892272,1.87,us-101,1117685883601,Car,10.863072,Car,Car-Car
712223,246,1118847997200,50.726,1056.406,6451832.885,1872648.925,4.4196,2,16.767048,-0.027432,242,16.989552,1.01,us-101,1117684978101,Car,11.960352,Car,Car-Car
712238,242,1118847084700,24.392,2048.884,6452630.965,1871991.659,5.486400000000001,2,19.647408,-1.429512,0,0.0,0.0,us-101,1117684065601,,,Car,
713152,242,1118847082800,22.149,1925.976,6452537.409,1872072.123,5.486400000000001,2,19.821144,1.225296,0,0.0,0.0,us-101,1117684063701,,,Car,
716806,246,1118848017400,55.245,2010.448,6452549.814,1872018.204,4.4196,2,11.783568,-3.41376,242,25.661112,2.18,us-101,1117684998301,Car,20.631912,Car,Car-Car
720191,242,1118848907200,51.612,1138.901,6451898.656,1872590.455,4.572,2,1.514856,0.021336,2000,9.293352,6.14,us-101,1117685888101,Car,4.264152,Car,Car-Car
720558,242,1118848018300,55.866,2134.423,6452646.93,1871938.565,5.0292,2,13.688568,-0.124968,0,0.0,0.0,us-101,1117684999201,,,Car,
721944,250,1118847068200,22.151,1200.742,6451990.733,1872549.169,4.8768,2,10.668,0.0,242,11.009376,1.03,us-101,1117684049101,Car,5.980175999999999,Car,Car-Car
735963,242,1118847994300,62.815,937.17,6451734.774,1872718.311,5.0292,2,17.666208,-2.078736,239,21.683472,1.23,us-101,1117684975201,Car,16.654272000000002,Car,Car-Car
737375,250,1118847079100,22.402,1681.464,6452352.192,1872232.66,4.8768,2,15.675864,2.749296,242,9.610344,0.61,us-101,1117684060001,Car,4.581144000000001,Car,Car-Car
738488,248,1118848925700,54.225,1391.01,6452086.803,1872422.566,5.0292,2,3.054096,0.0762,242,10.283952,3.37,us-101,1117685906601,Car,5.254752000000001,Car,Car-Car
738794,242,1118848920300,52.617,1359.015,6452063.721,1872444.781,4.572,2,6.099048000000001,0.082296,2000,18.1356,2.97,us-101,1117685901201,Car,13.1064,Car,Car-Car
738951,242,1118847062200,18.634,1031.822,6451865.799,1872662.814,5.486400000000001,2,10.585704,0.0762,234,27.37104,2.59,us-101,1117684043101,Car,23.10384,Car,Car-Car
739161,250,1118847062200,21.862,988.01,6451830.653,1872689.138,4.8768,2,11.484864,0.094488,242,13.353288,1.16,us-101,1117684043101,Car,8.324088,Car,Car-Car
740679,242,1118847059600,18.009,938.682,6451795.954,1872724.406,5.486400000000001,2,11.905488000000002,-2.1579840000000003,234,29.187648000000003,2.45,us-101,1117684040501,Car,24.920448000000004,Car,Car-Car
740734,248,1118848908900,51.577,1115.398,6451880.96,1872605.917,5.0292,2,1.524,0.0,242,10.049256,6.59,us-101,1117685889801,Car,5.020055999999999,Car,Car-Car
742426,255,1118847085800,31.095,2019.452,6452603.904,1872005.074,3.5052000000000003,2,19.211544,2.8072080000000006,242,31.446216000000003,1.64,us-101,1117684066701,Car,26.417016000000004,Car,Car-Car
743895,248,1118848931100,54.325,1421.512,6452109.746,1872402.469,5.0292,2,1.524,0.0,242,13.9446,9.15,us-101,1117685912001,Car,8.915400000000002,Car,Car-Car
745979,250,1118847064100,22.04,1057.177,6451882.676,1872643.594,4.8768,2,10.668,0.0,242,12.365736,1.16,us-101,1117684045001,Car,7.336536,Car,Car-Car
746192,248,1118848956500,53.442,2046.038,6452583.453,1871992.915,5.0292,2,13.725144,-0.036576,242,30.11424,2.19,us-101,1117685937401,Car,25.085040000000003,Car,Car-Car
749082,250,1118847043500,17.665,221.659,6451263.833,1873207.225,4.8768,2,10.753344,0.0,242,11.049,1.03,us-101,1117684024401,Car,6.019800000000001,Car,Car-Car
749945,248,1118848955000,53.133,1983.988,6452535.111,1872033.444,5.0292,2,12.185904,-0.070104,242,28.31592,2.32,us-101,1117685935901,Car,23.286720000000003,Car,Car-Car
750976,242,1118847040200,14.663,148.6,6451215.541,1873262.418,5.486400000000001,2,9.144,0.009144,234,18.894552,2.07,us-101,1117684021101,Car,14.627352000000002,Car,Car-Car
751490,242,1118847056800,17.614,823.969,6451709.859,1872800.428,5.486400000000001,2,14.67612,-0.70104,234,36.8046,2.51,us-101,1117684037701,Car,32.5374,Car,Car-Car
751617,242,1118848919100,52.565,1335.199,6452045.668,1872460.595,4.572,2,6.096,0.0,2000,20.976336,3.44,us-101,1117685900001,Car,15.947136,Car,Car-Car
752197,242,1118848951200,51.55,1911.267,6452480.219,1872082.338,4.572,2,13.319760000000002,3.41376,2000,47.051976,3.53,us-101,1117685932101,Car,42.022776,Car,Car-Car
755532,242,1118848912900,51.077,1207.71,6451950.762,1872545.733,4.572,2,6.175248000000001,-0.024384,2000,21.848064000000004,3.54,us-101,1117685893801,Car,16.818864000000005,Car,Car-Car
759574,242,1118848015100,54.728,1993.555,6452537.178,1872029.599,5.0292,2,13.709904,0.0,239,43.016424,3.14,us-101,1117684996001,Car,37.987224,Car,Car-Car
759701,248,1118848944500,54.36,1624.801,6452262.777,1872268.499,5.0292,2,7.62,-0.048768,242,18.2118,2.39,us-101,1117685925401,Car,13.1826,Car,Car-Car
760447,250,1118847057400,21.321,798.911,6451688.622,1872814.173,4.8768,2,13.365480000000002,1.484376,242,15.825216,1.18,us-101,1117684038301,Car,10.796016000000002,Car,Car-Car
763718,248,1118848940100,54.301,1531.3,6452192.113,1872330.317,5.0292,2,4.572,0.0,242,16.788384,3.67,us-101,1117685921001,Car,11.759184,Car,Car-Car
765735,242,1118847079900,21.478,1756.252,6452409.298,1872183.644,5.486400000000001,2,16.340328,-0.521208,234,87.672672,5.37,us-101,1117684060801,Car,83.405472,Car,Car-Car
766264,246,1118848015600,54.027,1930.88,6452489.449,1872071.011,4.4196,2,14.039088,-2.904744,242,25.86228,1.84,us-101,1117684996501,Car,20.83308,Car,Car-Car
768442,248,1118848919500,52.833,1285.623,6452008.204,1872493.065,5.0292,2,6.897624,0.0,242,17.51076,2.54,us-101,1117685900401,Car,12.481560000000002,Car,Car-Car
770332,242,1118848939700,52.69,1579.449,6452229.324,1872299.737,4.572,2,4.895087999999999,0.216408,2000,31.02864,6.34,us-101,1117685920601,Car,25.99944,Car,Car-Car
770350,242,1118848901500,52.076,1037.35,6451821.779,1872656.809,4.572,2,6.281928,-0.143256,2000,14.941296,2.38,us-101,1117685882401,Car,9.912096000000002,Car,Car-Car
771713,242,1118848901900,52.032,1045.579,6451828.015,1872651.435,4.572,2,6.272784,0.0,2000,15.492984,2.47,us-101,1117685882801,Car,10.463784,Car,Car-Car
774225,242,1118848912700,51.079,1203.654,6451947.711,1872548.403,4.572,2,6.15696,0.246888,2000,21.485352,3.49,us-101,1117685893601,Car,16.456152,Car,Car-Car
775381,242,1118848897900,52.22,919.998,6451733.022,1872733.963,4.572,2,10.674096000000002,0.009144,2000,13.926312,1.3,us-101,1117685878801,Car,8.897112,Car,Car-Car
775412,250,1118847059000,20.64,865.302,6451738.919,1872770.835,4.8768,2,12.192,0.0,242,15.05712,1.24,us-101,1117684039901,Car,10.027920000000002,Car,Car-Car
777506,242,1118848913300,51.066,1215.81,6451956.861,1872540.403,4.572,2,6.1722,0.0,2000,22.57044,3.66,us-101,1117685894201,Car,17.541240000000002,Car,Car-Car
777610,242,1118848915800,51.498,1267.134,6451995.178,1872506.254,4.572,2,6.336792,0.0,2000,24.344376000000004,3.84,us-101,1117685896701,Car,19.315176000000005,Car,Car-Car
777665,242,1118848944300,52.39,1679.247,6452305.25,1872234.289,4.572,2,7.751064,2.215896,2000,41.175432,5.31,us-101,1117685925201,Car,36.146232,Car,Car-Car
780964,248,1118848951600,53.111,1845.447,6452429.61,1872124.365,5.0292,2,12.137136,0.384048,242,25.472136,2.1,us-101,1117685932501,Car,20.442936,Car,Car-Car
783806,242,1118847048600,19.602,449.809,6451428.637,1873047.841,5.486400000000001,2,12.188952,0.0,234,43.00118400000001,3.53,us-101,1117684029501,Car,38.73398400000001,Car,Car-Car
785290,248,1118848957600,54.016,2094.697,6452621.154,1871961.443,5.0292,2,13.054584,1.679448,242,30.38856,2.33,us-101,1117685938501,Car,25.35936,Car,Car-Car
785540,246,1118848006100,54.594,1514.973,6452175.513,1872344.526,4.4196,2,14.087856,0.789432,242,24.710136,1.75,us-101,1117684987001,Car,19.680936,Car,Car-Car
786086,248,1118848952100,53.073,1865.445,6452444.736,1872111.236,5.0292,2,12.192,0.0,242,25.606248000000004,2.1,us-101,1117685933001,Car,20.577048000000005,Car,Car-Car
788877,242,1118848004800,54.049,1537.807,6452193.03,1872329.846,5.0292,2,13.716,0.0,239,26.770584,1.95,us-101,1117684985701,Car,21.741384,Car,Car-Car
789089,250,1118847069600,22.083,1251.559,6452029.001,1872515.727,4.8768,2,12.063984,0.0,242,10.933176,0.91,us-101,1117684050501,Car,5.903975999999999,Car,Car-Car
789345,242,1118847049600,20.457,490.344,6451457.935,1873019.679,5.486400000000001,2,12.954,1.780032,234,44.98848,3.47,us-101,1117684030501,Car,40.72128,Car,Car-Car
789960,242,1118848915500,51.391,1260.897,6451990.558,1872510.445,4.572,2,6.336792,0.006096,2000,24.463248000000004,3.86,us-101,1117685896401,Car,19.434048000000004,Car,Car-Car
790912,242,1118848001700,54.173,1386.546,6452079.357,1872429.113,5.0292,2,17.324832,-3.41376,239,23.521416,1.36,us-101,1117684982601,Car,18.492216000000003,Car,Car-Car
791120,242,1118847998100,56.282,1167.272,6451912.83,1872571.914,5.0292,2,18.556224,-0.521208,239,25.54224,1.38,us-101,1117684979001,Car,20.51304,Car,Car-Car
791149,242,1118848898600,51.717,943.504,6451751.174,1872718.668,4.572,2,9.317736,-0.8808720000000001,2000,14.228064,1.53,us-101,1117685879501,Car,9.198864,Car,Car-Car
791936,246,1118848009400,54.125,1662.801,6452287.488,1872247.39,4.4196,2,13.725144,-0.018288,242,23.884128,1.74,us-101,1117684990301,Car,18.854928,Car,Car-Car
793056,242,1118847077800,21.181,1646.512,6452327.184,1872256.578,5.486400000000001,2,14.98092,3.060192,234,80.05876800000001,5.34,us-101,1117684058701,Car,75.79156800000001,Car,Car-Car
795568,242,1118847060400,18.31,969.079,6451818.693,1872704.24,5.486400000000001,2,11.207496,-2.538984,234,27.130248,2.42,us-101,1117684041301,Car,22.863048000000003,Car,Car-Car
798967,248,1118848909100,51.578,1116.398,6451881.713,1872605.259,5.0292,2,1.524,0.0,242,10.3632,6.8,us-101,1117685890001,Car,5.3340000000000005,Car,Car-Car
800835,242,1118848903300,51.88,1074.39,6451849.84,1872632.625,4.572,2,6.272784,0.0,2000,15.691104,2.5,us-101,1117685884201,Car,10.661904,Car,Car-Car
804289,250,1118847056200,21.729,747.996,6451650.128,1872847.449,4.8768,2,13.463016,-1.667256,242,14.301216000000002,1.06,us-101,1117684037101,Car,9.272016,Car,Car-Car
805416,242,1118847055700,18.316,772.007,6451670.414,1872834.181,5.486400000000001,2,13.719048,0.054864,234,40.318944,2.94,us-101,1117684036601,Car,36.051744,Car,Car-Car
807020,242,1118848015300,54.447,2002.55,6452544.22,1872023.995,5.0292,2,13.709904,0.0,239,43.400472,3.17,us-101,1117684996201,Car,38.371272,Car,Car-Car
808174,242,1118848895800,53.825,843.32,6451674.387,1872783.404,4.572,2,12.371832,0.082296,2000,13.825728,1.12,us-101,1117685876701,Car,8.796527999999999,Car,Car-Car
808314,242,1118847043500,16.751,257.907,6451290.689,1873181.868,5.486400000000001,2,10.25652,1.216152,234,27.346656,2.67,us-101,1117684024401,Car,23.079456,Car,Car-Car
808619,242,1118847992200,63.771,818.914,6451645.409,1872795.647,5.0292,2,17.196816000000002,-0.435864,239,20.162520000000004,1.17,us-101,1117684973101,Car,15.133320000000005,Car,Car-Car
810225,242,1118848896700,52.923,878.525,6451701.419,1872760.827,4.572,2,10.704576,-2.691384,2000,13.664184,1.28,us-101,1117685877601,Car,8.634984,Car,Car-Car
816833,246,1118848004900,54.701,1459.962,6452134.287,1872380.617,4.4196,2,14.453616000000002,-1.8257520000000005,242,25.10028,1.74,us-101,1117684985801,Car,20.07108,Car,Car-Car
817824,248,1118848897900,51.286,862.001,6451690.094,1872772.969,5.0292,2,10.802112,-1.6459200000000005,242,17.6784,1.64,us-101,1117685878801,Car,12.6492,Car,Car-Car
818970,242,1118848926100,52.502,1427.615,6452115.547,1872399.839,4.572,2,2.185416,0.0,2000,11.305032000000002,5.17,us-101,1117685907001,Car,6.275832000000002,Car,Car-Car
821373,250,1118847065100,22.095,1092.177,6451909.031,1872620.563,4.8768,2,10.668,0.0,242,11.234928,1.05,us-101,1117684046001,Car,6.205728,Car,Car-Car
821682,242,1118848920600,52.637,1365.041,6452068.257,1872440.808,4.572,2,5.940551999999999,-1.795272,2000,17.212056,2.9,us-101,1117685901501,Car,12.182856,Car,Car-Car
824790,250,1118847080700,21.99,1768.625,6452418.349,1872175.188,4.8768,2,17.669256,1.304544,242,9.345168,0.53,us-101,1117684061601,Car,4.315968000000001,Car,Car-Car
828008,248,1118848901000,51.378,959.195,6451763.301,1872708.576,5.0292,2,9.144,0.0,242,20.66544,2.26,us-101,1117685881901,Car,15.63624,Car,Car-Car
828874,242,1118848941700,52.35,1619.803,6452260.321,1872273.287,4.572,2,6.1722,-0.707136,2000,35.92068,5.82,us-101,1117685922601,Car,30.89148,Car,Car-Car
829060,250,1118847040800,17.812,133.601,6451203.018,1873271.257,4.8768,2,9.131808,0.054864,242,10.094976,1.11,us-101,1117684021701,Car,5.065775999999999,Car,Car-Car
833951,250,1118847071000,22.064,1307.407,6452071.031,1872478.924,4.8768,2,12.124944,-0.25908,242,10.95756,0.9,us-101,1117684051901,Car,5.9283600000000005,Car,Car-Car
834948,248,1118848956600,53.651,2050.543,6452586.813,1871989.906,5.0292,2,13.712952,-0.18288,242,30.147768,2.2,us-101,1117685937501,Car,25.118568,Car,Car-Car
835846,250,1118847082400,22.152,1869.744,6452494.469,1872108.914,4.8768,2,19.59864,3.41376,242,9.369552,0.48,us-101,1117684063301,Car,4.340352,Car,Car-Car
836157,242,1118848902100,52.01,1049.695,6451831.133,1872648.748,4.572,2,6.272784,0.0,2000,15.752064,2.51,us-101,1117685883001,Car,10.722864,Car,Car-Car
838114,242,1118848928000,52.281,1441.429,6452126.115,1872390.936,4.572,2,2.386584,0.051816,2000,13.091160000000002,5.48,us-101,1117685908901,Car,8.061960000000003,Car,Car-Car
839517,250,1118847041700,18.14,160.612,6451221.166,1873251.266,4.8768,2,9.092184,-0.765048,242,11.411712,1.26,us-101,1117684022601,Car,6.382511999999999,Car,Car-Car
839527,242,1118848932000,52.298,1477.159,6452152.781,1872367.577,4.572,2,3.3528,0.0,2000,17.660112,5.27,us-101,1117685912901,Car,12.630912000000002,Car,Car-Car
841777,242,1118847072000,20.315,1383.36,6452129.516,1872430.35,5.486400000000001,2,12.185904,-0.0762,234,55.586376,4.56,us-101,1117684052901,Car,51.319176,Car,Car-Car
842862,246,1118848001900,54.264,1307.971,6452019.948,1872480.872,4.4196,2,17.583912,-3.41376,242,27.319224,1.55,us-101,1117684982801,Car,22.290024,Car,Car-Car
845152,248,1118848928000,54.273,1406.012,6452098.087,1872412.683,5.0292,2,1.524,0.0,242,10.796016000000002,7.08,us-101,1117685908901,Car,5.766816000000001,Car,Car-Car
846298,246,1118848012500,53.164,1793.48,6452386.308,1872161.623,4.4196,2,13.063728,0.35052,242,24.527256,1.88,us-101,1117684993401,Car,19.498056,Car,Car-Car
849454,242,1118848888900,64.859,554.704,6451450.522,1872966.681,4.572,2,12.20724,0.0,0,0.0,0.0,us-101,1117685869801,,,Car,
849526,250,1118847080800,22.018,1774.471,6452422.766,1872171.354,4.8768,2,17.736312,0.03048,242,9.287256,0.52,us-101,1117684061701,Car,4.258055999999999,Car,Car-Car
849731,250,1118847056500,21.631,761.047,6451659.975,1872838.934,4.8768,2,13.179552,-0.475488,242,14.755368,1.12,us-101,1117684037401,Car,9.726167999999998,Car,Car-Car
850722,242,1118847050600,19.88,535.045,6451491.767,1872990.137,5.486400000000001,2,13.728192,-0.256032,234,45.921168,3.34,us-101,1117684031501,Car,41.653968,Car,Car-Car
855393,242,1118848939800,52.684,1581.029,6452230.604,1872298.619,4.572,2,5.023104,1.7343120000000003,2000,31.33344,6.24,us-101,1117685920701,Car,26.30424,Car,Car-Car
856692,242,1118848910800,51.659,1169.38,6451921.623,1872570.385,4.572,2,4.553712,0.554736,2000,18.33372,4.03,us-101,1117685891701,Car,13.30452,Car,Car-Car
857501,242,1118847046100,17.487,351.192,6451357.42,1873116.35,5.486400000000001,2,10.832592,0.033528,234,35.506152,3.28,us-101,1117684027001,Car,31.238952,Car,Car-Car
859466,242,1118847039500,14.408,127.602,6451201.426,1873277.967,5.486400000000001,2,9.144,0.0,234,16.9164,1.85,us-101,1117684020401,Car,12.6492,Car,Car-Car
860812,246,1118848002800,54.339,1356.036,6452056.196,1872449.046,4.4196,2,15.252192,-0.384048,242,26.816304,1.76,us-101,1117684983701,Car,21.787104000000003,Car,Car-Car
861081,250,1118847050500,20.785,491.663,6451458.698,1873018.529,4.8768,2,13.097256,-1.155192,242,11.847576,0.9,us-101,1117684031401,Car,6.818376,Car,Car-Car
863987,248,1118848897200,51.422,836.397,6451670.788,1872789.771,5.0292,2,11.164824,0.3383280000000001,242,18.02892,1.61,us-101,1117685878101,Car,12.99972,Car,Car-Car
864429,248,1118848927300,54.262,1402.512,6452095.454,1872414.989,5.0292,2,1.524,0.0,242,10.271760000000002,6.74,us-101,1117685908201,Car,5.242560000000002,Car,Car-Car
865264,242,1118848898000,52.189,923.504,6451735.679,1872731.666,4.572,2,10.664952,-0.185928,2000,13.923264,1.31,us-101,1117685878901,Car,8.894064,Car,Car-Car
866351,242,1118848935600,52.688,1520.54,6452185.105,1872338.629,4.572,2,3.806952,-1.024128,2000,21.329904000000003,5.6,us-101,1117685916501,Car,16.300704000000003,Car,Car-Car
869984,242,1118848010600,52.95,1791.462,6452384.945,1872163.077,5.0292,2,12.036552,0.012192,239,33.707832,2.8,us-101,1117684991501,Car,28.678632000000004,Car,Car-Car
873253,242,1118848917600,52.133,1304.553,6452022.903,1872481.116,4.572,2,6.336792,0.0,2000,23.463504000000004,3.7,us-101,1117685898501,Car,18.434304000000004,Car,Car-Car
873363,242,1118848930200,52.334,1458.859,6452139.078,1872379.58,4.572,2,2.612136,-0.707136,2000,16.276320000000002,6.23,us-101,1117685911101,Car,11.247120000000002,Car,Car-Car
874498,242,1118848935000,52.552,1512.76,6452179.346,1872343.875,4.572,2,3.9624,-0.006096,2000,20.52828,5.18,us-101,1117685915901,Car,15.49908,Car,Car-Car
